               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 311,            0.010965,           0.0078477,          0.00075107,             0.73324,             0.61856,             0.65584,             0.42132,             0.05283,             0.01154,            0.058802,            0.003862,            0.003862,            0.003862
                 312,            0.010519,           0.0080042,           0.0010007,             0.72229,             0.63822,             0.64582,             0.40806,            0.052919,            0.011581,            0.058832,           0.0038422,           0.0038422,           0.0038422
                 313,            0.010951,           0.0077363,          0.00099728,             0.71637,             0.63348,             0.64669,             0.41425,            0.052395,            0.011654,            0.058582,           0.0038224,           0.0038224,           0.0038224
                 314,            0.011268,           0.0077474,           0.0010615,             0.71691,             0.62889,             0.64336,             0.41328,            0.052229,            0.011751,            0.060017,           0.0038026,           0.0038026,           0.0038026
                 315,              0.0109,           0.0078572,          0.00099318,             0.70111,             0.63088,              0.6347,             0.40996,            0.052203,            0.011671,            0.060182,           0.0037828,           0.0037828,           0.0037828
                 316,            0.011028,           0.0080566,          0.00094058,             0.69375,               0.637,             0.64481,             0.41166,            0.052151,            0.011734,            0.060873,            0.003763,            0.003763,            0.003763
                 317,            0.010747,           0.0078672,          0.00082104,             0.75154,             0.59486,             0.65721,             0.41206,            0.052163,            0.011836,            0.062647,           0.0037432,           0.0037432,           0.0037432
                 318,            0.010944,           0.0075537,          0.00089334,             0.71094,              0.6101,             0.64002,             0.40467,            0.052682,            0.011773,            0.063595,           0.0037234,           0.0037234,           0.0037234
                 319,            0.010682,           0.0080893,           0.0010209,             0.71117,              0.5985,             0.63724,             0.40518,            0.052915,            0.011853,            0.063215,           0.0037036,           0.0037036,           0.0037036
                 320,            0.010337,           0.0074089,          0.00082699,             0.69231,              0.6035,             0.64382,             0.40435,            0.053511,            0.011951,            0.064167,           0.0036838,           0.0036838,           0.0036838
                 321,            0.010699,           0.0078612,          0.00074756,              0.6618,             0.62607,             0.64998,              0.4067,            0.054002,            0.011787,            0.063867,            0.003664,            0.003664,            0.003664
                 322,            0.010596,           0.0079243,          0.00078004,               0.735,             0.59635,             0.64348,              0.4078,            0.054111,            0.011669,            0.062846,           0.0036442,           0.0036442,           0.0036442
                 323,            0.010695,           0.0078167,           0.0011281,              0.7325,             0.61364,             0.63419,             0.41649,            0.053964,            0.011562,            0.063437,           0.0036244,           0.0036244,           0.0036244
                 324,            0.010707,           0.0075845,           0.0012646,             0.76308,             0.61549,             0.63971,             0.41829,            0.053568,            0.011549,            0.064336,           0.0036046,           0.0036046,           0.0036046
                 325,            0.010569,            0.007802,           0.0011057,             0.80119,             0.57862,              0.6284,             0.41903,             0.05334,            0.011472,            0.063416,           0.0035848,           0.0035848,           0.0035848
                 326,            0.010638,           0.0076816,           0.0011863,             0.73054,             0.59508,             0.64814,             0.42026,            0.052538,            0.011276,            0.062084,            0.003565,            0.003565,            0.003565
                 327,            0.010286,           0.0075865,            0.001234,             0.76405,             0.59219,             0.64296,             0.41093,            0.052363,            0.011195,            0.057836,           0.0035452,           0.0035452,           0.0035452
                 328,            0.010717,           0.0082218,           0.0010317,             0.79315,             0.58567,             0.65351,             0.40468,            0.052091,            0.011145,            0.055177,           0.0035254,           0.0035254,           0.0035254
                 329,            0.010467,           0.0076793,          0.00074456,             0.78803,             0.60301,             0.66331,             0.40592,            0.051815,            0.011263,            0.051979,           0.0035056,           0.0035056,           0.0035056
                 330,            0.010779,           0.0079926,           0.0009099,             0.76265,             0.61781,             0.66861,             0.41315,             0.05227,            0.011176,            0.051628,           0.0034858,           0.0034858,           0.0034858
                 331,            0.011077,           0.0077189,           0.0019468,             0.71361,              0.6377,             0.66431,             0.40939,            0.052243,            0.011193,            0.055948,            0.003466,            0.003466,            0.003466
                 332,            0.010996,           0.0081292,           0.0011853,               0.779,             0.61484,             0.65917,             0.40276,            0.052026,            0.011483,            0.055807,           0.0034462,           0.0034462,           0.0034462
                 333,            0.010801,             0.00757,           0.0012546,             0.80231,             0.61557,             0.66946,             0.40643,            0.051213,            0.011495,            0.056754,           0.0034264,           0.0034264,           0.0034264
                 334,            0.010742,           0.0082203,          0.00088585,             0.81035,             0.60773,             0.65508,             0.40711,            0.051508,            0.011387,            0.057335,           0.0034066,           0.0034066,           0.0034066
                 335,            0.010652,           0.0077292,          0.00085289,             0.72586,             0.63428,             0.65865,             0.41446,            0.051555,            0.011344,            0.056664,           0.0033868,           0.0033868,           0.0033868
                 336,            0.010337,           0.0076498,          0.00084807,             0.72761,             0.61815,             0.65104,             0.41011,            0.051473,            0.011306,            0.055513,            0.003367,            0.003367,            0.003367
                 337,            0.010563,           0.0079323,           0.0011499,             0.74801,             0.62054,               0.647,             0.40425,            0.051826,            0.011253,            0.053831,           0.0033472,           0.0033472,           0.0033472
                 338,             0.01023,           0.0078161,          0.00086179,             0.72711,             0.63394,              0.6515,             0.41286,            0.052194,            0.011293,            0.053101,           0.0033274,           0.0033274,           0.0033274
                 339,            0.010546,           0.0076598,          0.00090434,             0.75405,             0.62106,             0.65445,             0.40701,            0.052614,            0.011253,            0.053481,           0.0033076,           0.0033076,           0.0033076
                 340,            0.010691,           0.0080309,           0.0013544,             0.71603,             0.62801,             0.64322,             0.40202,            0.052476,            0.011271,            0.054469,           0.0032878,           0.0032878,           0.0032878
                 341,            0.010308,           0.0078556,          0.00089989,             0.70748,              0.6308,             0.63841,             0.40498,            0.052431,            0.011328,            0.053265,            0.003268,            0.003268,            0.003268
                 342,            0.010447,           0.0081474,          0.00075173,             0.81985,             0.56053,             0.63994,             0.40059,            0.052808,            0.011214,            0.052881,           0.0032482,           0.0032482,           0.0032482
                 343,            0.010384,           0.0077644,          0.00087037,             0.74598,             0.58664,             0.63275,             0.39428,            0.052831,            0.011314,            0.053455,           0.0032284,           0.0032284,           0.0032284
                 344,            0.010113,           0.0078122,           0.0006797,             0.74792,             0.60018,              0.6289,             0.38795,            0.052548,            0.011443,            0.054179,           0.0032086,           0.0032086,           0.0032086
                 345,            0.010427,           0.0074491,          0.00090937,             0.71561,             0.62087,             0.63689,             0.39402,            0.052409,            0.011577,            0.054803,           0.0031888,           0.0031888,           0.0031888
                 346,            0.010558,           0.0075972,           0.0010404,             0.75784,             0.62291,             0.63387,             0.39814,            0.052627,             0.01163,            0.055914,            0.003169,            0.003169,            0.003169
                 347,            0.010103,           0.0075607,           0.0011106,             0.78608,             0.64448,             0.66489,             0.40357,            0.052485,            0.011404,            0.055895,           0.0031492,           0.0031492,           0.0031492
